

Date | Temperature | Humidity | Light | Bus Voltage | Shunt Voltage | Bus Current | Bus Power
2023/02/07 15:08:23 | 3.1450 (0) | 25.3075 dC | 52.8165 rH | 44.1667 lx | 0.3486 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:31:41 | 3.1450 (0) | 26.5274 dC | 57.9829 rH | 71.6667 lx | 0.5656 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:31:46 | 3.1450 (0) | 26.5366 dC | 58.0157 rH | 70.8333 lx | 0.5591 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:31:51 | 3.1450 (0) | 26.5285 dC | 57.9920 rH | 70.8333 lx | 0.5591 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:31:56 | 3.1450 (0) | 26.5125 dC | 58.0115 rH | 70.8333 lx | 0.5591 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:32:01 | 3.1450 (0) | 26.5171 dC | 58.0060 rH | 72.5000 lx | 0.5722 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:32:06 | 3.1450 (0) | 26.5133 dC | 58.0338 rH | 71.6667 lx | 0.5656 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:32:11 | 3.1450 (0) | 26.4923 dC | 58.0045 rH | 71.6667 lx | 0.5656 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:32:16 | 3.1450 (0) | 26.4860 dC | 57.9966 rH | 72.5000 lx | 0.5722 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:32:21 | 3.1450 (0) | 26.4681 dC | 57.9946 rH | 89.1667 lx | 0.7038 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:32:26 | 3.1450 (0) | 26.4914 dC | 58.0379 rH | 88.3333 lx | 0.6972 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:32:31 | 3.1450 (0) | 26.4751 dC | 58.0090 rH | 88.3333 lx | 0.6972 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:32:36 | 3.1450 (0) | 26.4477 dC | 58.0580 rH | 87.5000 lx | 0.6906 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:32:41 | 3.1450 (0) | 26.4595 dC | 58.0686 rH | 87.5000 lx | 0.6906 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:32:46 | 3.1450 (0) | 26.4627 dC | 58.0694 rH | 87.5000 lx | 0.6906 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:32:51 | 3.1450 (0) | 26.4832 dC | 58.0943 rH | 86.6667 lx | 0.6840 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:32:56 | 3.1450 (0) | 26.4671 dC | 58.1095 rH | 87.5000 lx | 0.6906 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:33:01 | 3.1450 (0) | 26.4530 dC | 58.0853 rH | 86.6667 lx | 0.6840 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:33:06 | 3.1450 (0) | 26.4357 dC | 58.1029 rH | 86.6667 lx | 0.6840 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:33:11 | 3.1450 (0) | 26.4317 dC | 58.1376 rH | 86.6667 lx | 0.6840 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:33:16 | 3.1450 (0) | 26.4284 dC | 58.1045 rH | 86.6667 lx | 0.6840 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:33:21 | 3.1450 (0) | 26.4303 dC | 58.1230 rH | 87.5000 lx | 0.6906 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:33:26 | 3.1450 (0) | 26.3920 dC | 58.1348 rH | 87.5000 lx | 0.6906 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:33:31 | 3.1450 (0) | 26.3939 dC | 58.1533 rH | 87.5000 lx | 0.6906 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:33:36 | 3.1450 (0) | 26.4019 dC | 58.1889 rH | 87.5000 lx | 0.6906 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:33:41 | 3.1450 (0) | 26.3876 dC | 58.1486 rH | 87.5000 lx | 0.6906 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:33:46 | 3.1450 (0) | 26.3920 dC | 58.1646 rH | 86.6667 lx | 0.6840 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:33:51 | 3.1450 (0) | 26.3765 dC | 58.1845 rH | 86.6667 lx | 0.6840 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:33:56 | 3.1450 (0) | 26.3699 dC | 58.1971 rH | 87.5000 lx | 0.6906 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:34:01 | 3.1450 (0) | 26.3802 dC | 58.1975 rH | 86.6667 lx | 0.6840 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:34:06 | 3.1450 (0) | 26.3510 dC | 58.1982 rH | 86.6667 lx | 0.6840 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:34:11 | 3.1450 (0) | 26.3510 dC | 58.2336 rH | 87.5000 lx | 0.6906 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:34:16 | 3.1450 (0) | 26.3523 dC | 58.2586 rH | 76.6667 lx | 0.6051 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:34:21 | 3.1450 (0) | 26.3466 dC | 58.2543 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:34:26 | 3.1450 (0) | 26.3605 dC | 58.2553 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:34:31 | 3.1450 (0) | 26.3765 dC | 58.2726 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:34:36 | 3.1450 (0) | 26.3657 dC | 58.2668 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:34:41 | 3.1450 (0) | 26.3775 dC | 58.2742 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:34:46 | 3.1450 (0) | 26.3578 dC | 58.2908 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:34:51 | 3.1450 (0) | 26.3523 dC | 58.3171 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:34:56 | 3.1450 (0) | 26.3725 dC | 58.3072 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:35:01 | 3.1450 (0) | 26.3653 dC | 58.3495 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:35:06 | 3.1450 (0) | 26.3758 dC | 58.3202 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:35:11 | 3.1450 (0) | 26.3510 dC | 58.3281 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:35:16 | 3.1450 (0) | 26.3615 dC | 58.3453 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:35:21 | 3.1450 (0) | 26.3611 dC | 58.4175 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:35:26 | 3.1450 (0) | 26.3638 dC | 58.3397 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:35:31 | 3.1450 (0) | 26.3441 dC | 58.3912 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:35:36 | 3.1450 (0) | 26.3464 dC | 58.3661 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:35:41 | 3.1450 (0) | 26.3685 dC | 58.3927 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:35:46 | 3.1450 (0) | 26.3685 dC | 58.4096 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:35:51 | 3.1450 (0) | 26.3638 dC | 58.3828 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:35:56 | 3.1450 (0) | 26.3639 dC | 58.4129 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:36:01 | 3.1450 (0) | 26.3414 dC | 58.3905 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:36:06 | 3.1450 (0) | 26.3250 dC | 58.3922 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:36:15 | 3.1450 (0) | 26.3210 dC | 58.4278 rH | 77.5000 lx | 0.6117 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:36:20 | 3.1450 (0) | 26.3023 dC | 58.4352 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:36:25 | 3.1450 (0) | 26.2987 dC | 58.4292 rH | 77.5000 lx | 0.6117 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:36:30 | 3.1450 (0) | 26.3020 dC | 58.4469 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:36:35 | 3.1450 (0) | 26.2827 dC | 58.4357 rH | 77.5000 lx | 0.6117 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:36:40 | 3.1450 (0) | 26.2983 dC | 58.4881 rH | 77.5000 lx | 0.6117 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:36:45 | 3.1450 (0) | 26.3062 dC | 58.5019 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:36:50 | 3.1450 (0) | 26.2964 dC | 58.4949 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:36:55 | 3.1450 (0) | 26.2911 dC | 58.4910 rH | 77.5000 lx | 0.6117 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:37:00 | 3.1450 (0) | 26.2852 dC | 58.4983 rH | 77.5000 lx | 0.6117 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:37:05 | 3.1450 (0) | 26.2836 dC | 58.5346 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:37:10 | 3.1450 (0) | 26.2791 dC | 58.5227 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:37:15 | 3.1450 (0) | 26.2960 dC | 58.5232 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:37:20 | 3.1450 (0) | 26.3010 dC | 58.5187 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:37:25 | 3.1450 (0) | 26.2882 dC | 58.5331 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:37:30 | 3.1450 (0) | 26.2918 dC | 58.5173 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:37:35 | 3.1450 (0) | 26.2667 dC | 58.5166 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:37:40 | 3.1450 (0) | 26.2539 dC | 58.5882 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:38:19 | 3.1450 (0) | 26.2318 dC | 58.6096 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:38:26 | 3.1450 (0) | 26.2318 dC | 58.6102 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:38:31 | 3.1450 (0) | 26.2247 dC | 58.5922 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:38:36 | 3.1450 (0) | 26.2119 dC | 58.6174 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:38:41 | 3.1450 (0) | 26.2129 dC | 58.6483 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:38:46 | 3.1450 (0) | 26.1934 dC | 58.6467 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:38:51 | 3.1450 (0) | 26.2106 dC | 58.6691 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:38:56 | 3.1450 (0) | 26.1965 dC | 58.6662 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:39:01 | 3.1450 (0) | 26.1988 dC | 58.6794 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:39:06 | 3.1450 (0) | 26.1934 dC | 58.6684 rH | 80.0000 lx | 0.6314 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:39:11 | 3.1450 (0) | 26.1873 dC | 58.6942 rH | 80.0000 lx | 0.6314 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:39:16 | 3.1450 (0) | 26.1765 dC | 58.6848 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:39:21 | 3.1450 (0) | 26.1915 dC | 58.6762 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:39:26 | 3.1450 (0) | 26.1644 dC | 58.7419 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:39:31 | 3.1450 (0) | 26.1869 dC | 58.7420 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:39:36 | 3.1450 (0) | 26.1696 dC | 58.7126 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:39:41 | 3.1450 (0) | 26.1385 dC | 58.7425 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:39:46 | 3.1450 (0) | 26.1391 dC | 58.7461 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:39:51 | 3.1450 (0) | 26.1221 dC | 58.7295 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:39:56 | 3.1450 (0) | 26.1204 dC | 58.7363 rH | 78.3333 lx | 0.6183 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:40:01 | 3.1450 (0) | 26.1225 dC | 58.7484 rH | 80.0000 lx | 0.6314 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:40:06 | 3.1450 (0) | 26.1166 dC | 58.7937 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:40:11 | 3.1450 (0) | 26.1145 dC | 58.7778 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:40:16 | 3.1450 (0) | 26.0885 dC | 58.7472 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:40:21 | 3.1450 (0) | 26.0731 dC | 58.7605 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:40:26 | 3.1450 (0) | 26.0534 dC | 58.7627 rH | 79.1667 lx | 0.6248 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:40:31 | 3.1450 (0) | 26.0572 dC | 58.7639 rH | 80.0000 lx | 0.6314 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:40:36 | 3.1450 (0) | 26.0567 dC | 58.7893 rH | 75.8333 lx | 0.5985 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:40:41 | 3.1450 (0) | 26.0303 dC | 58.8139 rH | 75.0000 lx | 0.5919 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:40:46 | 3.1450 (0) | 26.0395 dC | 58.8297 rH | 75.8333 lx | 0.5985 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:40:51 | 3.1450 (0) | 26.0361 dC | 58.8616 rH | 49.1667 lx | 0.3881 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:40:56 | 3.1450 (0) | 26.0426 dC | 58.8494 rH | 74.1667 lx | 0.5854 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:41:01 | 3.1450 (0) | 26.0475 dC | 58.8605 rH | 75.8333 lx | 0.5985 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:41:06 | 3.1450 (0) | 26.0363 dC | 58.8664 rH | 70.0000 lx | 0.5525 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:41:11 | 3.1450 (0) | 26.0311 dC | 58.8626 rH | 0.8333 lx | 0.0066 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:41:16 | 3.1450 (0) | 26.0162 dC | 58.8630 rH | 74.1667 lx | 0.5854 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:41:21 | 3.1450 (0) | 26.0546 dC | 59.2271 rH | 40.8333 lx | 0.3223 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:41:26 | 3.1450 (0) | 26.0695 dC | 59.0468 rH | 91.6667 lx | 0.7235 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:41:31 | 3.1450 (0) | 26.0590 dC | 58.9979 rH | 90.8333 lx | 0.7169 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:41:36 | 3.1450 (0) | 26.0294 dC | 59.0137 rH | 91.6667 lx | 0.7235 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:41:41 | 3.1450 (0) | 26.0160 dC | 58.9808 rH | 92.5000 lx | 0.7301 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:41:46 | 3.1450 (0) | 26.0302 dC | 58.9440 rH | 91.6667 lx | 0.7235 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:41:51 | 3.1450 (0) | 26.0258 dC | 58.9471 rH | 92.5000 lx | 0.7301 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:41:56 | 3.1450 (0) | 26.0235 dC | 58.9757 rH | 93.3333 lx | 0.7366 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:42:01 | 3.1450 (0) | 26.0344 dC | 58.9726 rH | 93.3333 lx | 0.7366 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:42:06 | 3.1450 (0) | 26.0330 dC | 59.0163 rH | 93.3333 lx | 0.7366 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:42:11 | 3.1450 (0) | 26.0105 dC | 58.9722 rH | 93.3333 lx | 0.7366 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:42:16 | 3.1450 (0) | 26.0111 dC | 58.9712 rH | 92.5000 lx | 0.7301 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:42:21 | 3.1450 (0) | 26.0061 dC | 58.9710 rH | 95.0000 lx | 0.7498 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:42:26 | 3.1450 (0) | 26.0101 dC | 58.9818 rH | 90.8333 lx | 0.7169 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:42:31 | 3.1450 (0) | 26.0130 dC | 58.9789 rH | 90.8333 lx | 0.7169 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:42:36 | 3.1450 (0) | 25.9918 dC | 58.9923 rH | 93.3333 lx | 0.7366 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:42:41 | 3.1450 (0) | 25.9869 dC | 59.0185 rH | 86.6667 lx | 0.6840 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:42:46 | 3.1450 (0) | 25.9930 dC | 59.0172 rH | 90.8333 lx | 0.7169 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:42:51 | 3.1450 (0) | 26.0128 dC | 59.0221 rH | 76.6667 lx | 0.6051 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:42:56 | 3.1450 (0) | 26.0115 dC | 59.0245 rH | 81.6667 lx | 0.6446 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:43:01 | 3.1450 (0) | 25.9911 dC | 59.0135 rH | 81.6667 lx | 0.6446 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:43:06 | 3.1450 (0) | 25.9800 dC | 59.0193 rH | 80.0000 lx | 0.6314 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:43:11 | 3.1450 (0) | 25.9773 dC | 59.0475 rH | 85.0000 lx | 0.6709 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:43:16 | 3.1450 (0) | 25.9861 dC | 59.0473 rH | 91.6667 lx | 0.7235 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:43:21 | 3.1450 (0) | 25.9777 dC | 59.0346 rH | 89.1667 lx | 0.7038 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/07 15:43:26 | 3.1450 (0) | 26.3039 dC | 59.6743 rH | 77.5000 lx | 0.6117 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
